siret,siren,nic
33188719000022,331887190,00022
42437959200027,424379592,00027
53985681500037,539856815,00037
39899911000024,398999110,00024
33881485800043,338814858,00043
82229090400025,822290904,00025
32563408700028,325634087,00028
33246944400035,332469444,00035
39406998300044,394069983,00044
39793180900016,397931809,00016
51384145200016,513841452,00016
38078346400015,380783464,00015
75194894400028,751948944,00028
33942566200022,339425662,00022
33964468400039,339644684,00039
45187624700078,451876247,00078
38177985900036,381779859,00036
40183379300029,401833793,00029
51296881900015,512968819,00015
82443386600046,824433866,00046
77566395800046,775663958,00046
19971585500011,199715855,00011
18009202500063,180092025,00063
48304111700027,483041117,00027
80836030900013,808360309,00013
40998252700031,409982527,00031
80836030900021,808360309,00021
49362758200023,493627582,00023
39869912400051,398699124,00051
78435350000019,784353500,00019
44264699800025,442646998,00025
78991028800024,789910288,00024
89215164800011,892151648,00011
77976658300016,779766583,00016
90168157700010,901681577,00010
82220684300036,822206843,00036
18263001200173,182630012,00173
84994369100014,849943691,00014
91848629100019,918486291,00019
13002575200010,130025752,00010
79531865800015,795318658,00015
89755216200025,897552162,00025
97969350400032,979693504,00032
91835492900021,918354929,00021
50518372300038,505183723,00038
82535070500042,825350705,00042
43044911600036,430449116,00036
89763295600016,897632956,00016
85030025200010,850300252,00010
95291715100013,952917151,00013
81200752400018,812007524,00018
50925025400018,509250254,00018
50527668300024,505276683,00024
93911607500010,939116075,00010
94773413300046,947734133,00046
19010001600012,190100016,00012
53150773900013,531507739,00013
55208131790548,552081317,90548
83467788200013,834677882,00013
13000770100019,130007701,00019
18640002400193,186400024,00193
18640002400011,186400024,00011
50459331000049,504593310,00049
83282172200028,832821722,00028
90024042500018,900240425,00018
19280043100012,192800431,00012
19410031900038,194100319,00038
44302519200040,443025192,00040
84534853100086,845348531,00086
52924292700034,529242927,00034
38450309000027,384503090,00027
47947468600017,479474686,00017
52909804800042,529098048,00042
13002293200078,130022932,00078
92030398900015,920303989,00015
19240039800025,192400398,00025
87791320200025,877913202,00025
50056940503536,500569405,03536
87791320200017,877913202,00017
39375321500010,393753215,00010
91803915700014,918039157,00014
30613890003910,306138900,03910
50056940502678,500569405,02678
80956773800046,809567738,00046
81240949800035,812409498,00035
77609219900012,776092199,00012
78124168200017,781241682,00017
32332636300021,323326363,00021
41292082900014,412920829,00014
77762041000012,777620410,00012
83419002700013,834190027,00013
78338795400028,783387954,00028
20004601900010,200046019,00010
19530013200014,195300132,00014
31450443200142,314504432,00142
78061259400108,780612594,00108
78061259400090,780612594,00090
19351878400015,193518784,00015
19560019200015,195600192,00015
19680041100031,196800411,00031
88070843300029,880708433,00029
19720034800013,197200348,00013
92301671100015,923016711,00015
19260765300032,192607653,00032
77922974900014,779229749,00014
19770924900019,197709249,00019
19772310900017,197723109,00017
19780272100013,197802721,00013
19782602700017,197826027,00017
19620059600035,196200596,00035
50530814800020,505308148,00020
19230030900064,192300309,00064
19290108000015,192901080,00015
19910628700014,199106287,00014
51781157600019,517811576,00019
77568873207728,775688732,07728
19931193700015,199311937,00015
19940132400017,199401324,00017
19950650200012,199506502,00012
19950709600014,199507096,00014
38910983600038,389109836,00038
19951763200014,199517632,00014
82428290900038,824282909,00038
77570874600828,775708746,00828
78212675900011,782126759,00011
48121631500053,481216315,00053
30282378600074,302823786,00074
92046632300010,920466323,00010
77564732400083,775647324,00083
78111871600039,781118716,00039
51208563000097,512085630,00097
88102752800010,881027528,00010
74988049800011,749880498,00011
19442061800044,194420618,00044
49052110100017,490521101,00017
92751244200017,927512442,00017
39336786700255,393367867,00255
79279132900164,792791329,00164
88799471300022,887994713,00022
42079370500062,420793705,00062
42079370500088,420793705,00088
82386023400041,823860234,00041
94946691600010,949466916,00010
83186635500066,831866355,00066
43142174200047,431421742,00047
88910197800068,889101978,00068
42115103600041,421151036,00041
82464458700027,824644587,00027
39960905600086,399609056,00086
42380635500131,423806355,00131
83415492400015,834154924,00015
73205002600606,732050026,00606
35352220400083,353522204,00083
43878554500023,438785545,00023
35139572800048,351395728,00048
13001317000019,130013170,00019
77811608700140,778116087,00140
79905554600052,799055546,00052
41884676200072,418846762,00072
77566179600026,775661796,00026
90005795100031,900057951,00031
85115160500033,851151605,00033
43958123200063,439581232,00063
41342488800050,413424888,00050
84538684600032,845386846,00032
78454451200014,784544512,00014
90500229100011,905002291,00011
41826770400066,418267704,00066
88932337400021,889323374,00021
78000970000011,780009700,00011
77940962200015,779409622,00015
92761597100011,927615971,00011
88353800100024,883538001,00024
97848137200024,978481372,00024
94856575900024,948565759,00024
51889064500022,518890645,00022
42196749800070,421967498,00070
44028908000010,440289080,00010
52480124800013,524801248,00013
82806575500021,828065755,00021
48936433100012,489364331,00012
40304177500012,403041775,00012
34180691700017,341806917,00017
89382896200017,893828962,00017
83364849600028,833648496,00028
54004899800038,540048998,00038
79290105000023,792901050,00023
84098483500016,840984835,00016
39209214400022,392092144,00022
48389400200011,483894002,00011
91339819400013,913398194,00013
82806575500013,828065755,00013
47765771200022,477657712,00022
48774955800028,487749558,00028
78907904300012,789079043,00012
39401761000053,394017610,00053
49020010200013,490200102,00013
91336963300015,913369633,00015
92441920300014,924419203,00014
83972722900016,839727229,00016
89490215400018,894902154,00018
91104338800014,911043388,00014
82928555000036,829285550,00036
90239787600019,902397876,00019
79334148800013,793341488,00013
39942123900068,399421239,00068
41035526700023,410355267,00023
90435685400011,904356854,00011
51306046700059,513060467,00059
30134058404865,301340584,04865
30023071100024,300230711,00024
90170349600041,901703496,00041
90003816700020,900038167,00020
89079142900057,890791429,00057
89079142900099,890791429,00099
13002247800098,130022478,00098
89079142900172,890791429,00172
13002914300026,130029143,00026
13002914300042,130029143,00042
13002914300067,130029143,00067
13002914300083,130029143,00083
89079142900255,890791429,00255
90262252100042,902622521,00042
83426990400027,834269904,00027
13002607300069,130026073,00069
13002607300135,130026073,00135
13002607300168,130026073,00168
53540767000020,535407670,00020
13002607300176,130026073,00176
13002607300150,130026073,00150
13002607300093,130026073,00093
13002607300101,130026073,00101
13002607300051,130026073,00051
81209558600044,812095586,00044
90477538400020,904775384,00020
51408619800041,514086198,00041
38481150100020,384811501,00020
32922456200663,329224562,00663
34025814400294,340258144,00294
78435419300046,784354193,00046
83467659500020,834676595,00020
88380349600016,883803496,00016
88408480700046,884084807,00046
93893471800017,938934718,00017
88322138400026,883221384,00026
31146321000048,311463210,00048
50137549700028,501375497,00028
39183932100034,391839321,00034
43427172200010,434271722,00010
32841190500024,328411905,00024
38393419700054,383934197,00054
82138694300012,821386943,00012
32319836600029,323198366,00029
82156357400010,821563574,00010
82218422200013,822184222,00013
40066033800023,400660338,00023
39997398100026,399973981,00026
31742591600051,317425916,00051
82124122100018,821241221,00018
82176989000038,821769890,00038
35182778700018,351827787,00018
32609218600039,326092186,00039
43935740100025,439357401,00025
82225564200016,822255642,00016
31338830800022,313388308,00022
13002374000199,130023740,00199
13002793100091,130027931,00091
19590144200010,195901442,00010
31180983400014,311809834,00014
41902544000027,419025440,00027
77990480400043,779904804,00043
78281562500085,782815625,00085
44404740100047,444047401,00047
77955907900016,779559079,00016
49176790100037,491767901,00037
77568906000074,775689060,00074
77606093100040,776060931,00040
47966720600011,479667206,00011
13002798000031,130027980,00031
19290346600014,192903466,00014
83029285000013,830292850,00013
89050027500023,890500275,00023
50085553100025,500855531,00025
98197788700018,981977887,00018
82451501900019,824515019,00019
38955373600031,389553736,00031
30540504502633,305405045,02633
84437582400019,844375824,00019
30540504502567,305405045,02567
34758655400052,347586554,00052
53001034700058,530010347,00058
30540504502856,305405045,02856
77639493400041,776394934,00041
92418860000010,924188600,00010
45062620500089,450626205,00089
89903516600011,899035166,00011
88139044700046,881390447,00046
50051807100021,500518071,00021
83417443500018,834174435,00018
44782810400029,447828104,00029
38044791200029,380447912,00029
18971004900108,189710049,00108
78975780400024,789757804,00024
52478899900042,524788999,00042
43368673000030,433686730,00030
75286250800021,752862508,00021
19670141100015,196701411,00015
43906604400033,439066044,00033
51923176500024,519231765,00024
19540098100013,195400981,00013
38138762000044,381387620,00044
79305219200010,793052192,00010
42844628000029,428446280,00029
44537058800029,445370588,00029
83452477900016,834524779,00016
77694419100035,776944191,00035
40230528800019,402305288,00019
81934372400020,819343724,00020
42460292800022,424602928,00022
34247135600044,342471356,00044
79337271500045,793372715,00045
19061005500013,190610055,00013
34233163400028,342331634,00028
79192850000028,791928500,00028
84319143800012,843191438,00012
49218219100022,492182191,00022
33441214500081,334412145,00081
33441214500263,334412145,00263
50437171700019,504371717,00019
92077009600013,920770096,00013
80975722200017,809757222,00017
50979748600024,509797486,00024
87940012500016,879400125,00016
94964088200021,949640882,00021
32803724700017,328037247,00017
45350246000026,453502460,00026
80067693400048,800676934,00048
44984201200022,449842012,00022
44105844300066,441058443,00066
37856122900030,378561229,00030
52187652400013,521876524,00013
34027397800015,340273978,00015
43325905800041,433259058,00041
50153038000085,501530380,00085
43961207800030,439612078,00030
51758172400021,517581724,00021
83334551500021,833345515,00021
80986085100025,809860851,00025
41430913800058,414309138,00058
45150291800019,451502918,00019
50870892200044,508708922,00044
80850382500016,808503825,00016
40241743000046,402417430,00046
82744969500036,827449695,00036
13002794900267,130027949,00267
30107533900061,301075339,00061
77750927400075,777509274,00075
13002087800083,130020878,00083
41884676200171,418846762,00171
41117275200031,411172752,00031
54208370400529,542083704,00529
54002174800012,540021748,00012
90863495900013,908634959,00013
98275081200074,982750812,00074
98275081200041,982750812,00041
87881121500010,878811215,00010
83043976600031,830439766,00031
51764862200028,517648622,00028
13002974700016,130029747,00016
13002974700156,130029747,00156
81760016600026,817600166,00026
43548054600108,435480546,00108
71206375900237,712063759,00237
84890002300021,848900023,00021
79099412300020,790994123,00020
32275136300050,322751363,00050
49983805000015,499838050,00015
49917930700024,499179307,00024
18383011600020,183830116,00020
19501219000037,195012190,00037
18383013200027,183830132,00027
18440919100014,184409191,00014
19230051500017,192300515,00017
19830923900012,198309239,00012
18850916000019,188509160,00019
18860907700048,188609077,00048
13002297300015,130022973,00015
18671553800036,186715538,00036
19060034600034,190600346,00034
19060075900012,190600759,00012
18210026300025,182100263,00025
13000109200019,130001092,00019
13000211600015,130002116,00015
18940910500013,189409105,00013
18873703500017,188737035,00017
38098311400048,380983114,00048
34887292000064,348872920,00064
32441928201399,324419282,01399
51086927400066,510869274,00066
19120024500014,191200245,00014
48347552100017,483475521,00017
51872913200150,518729132,00150
40300856800020,403008568,00020
51872913200085,518729132,00085
81170812200015,811708122,00015
91888874400011,918888744,00011
38281548800020,382815488,00020
50379513000015,503795130,00015
77562993401014,775629934,01014
30354432400047,303544324,00047
42342650100023,423426501,00023
44305097600077,443050976,00077
88125059100024,881250591,00024
51208563000048,512085630,00048
33051742600012,330517426,00012
33973910400059,339739104,00059
98346854700010,983468547,00010
75253547600556,752535476,00556
89989657500029,899896575,00029
33422595000016,334225950,00016
32764189000022,327641890,00022
81298751900061,812987519,00061
51997129500018,519971295,00018
52501272000054,525012720,00054
88751204400017,887512044,00017
52519095500027,525190955,00027
49330056000023,493300560,00023
48385543300023,483855433,00023
30290898300083,302908983,00083
38370431900102,383704319,00102
49139960600020,491399606,00020
50304921500026,503049215,00026
88188998400012,881889984,00012
98433485400010,984334854,00010
37835655400071,378356554,00071
13002271800113,130022718,00113
78338177500023,783381775,00023
89079142900164,890791429,00164
89079142900206,890791429,00206
18360001400066,183600014,00066
80800986400022,808009864,00022
79080901600039,790809016,00039
80002082800011,800020828,00011
79142898000035,791428980,00035
32922456200937,329224562,00937
84265677900043,842656779,00043
95073713000035,950737130,00035
44466419700035,444664197,00035
44466419700050,444664197,00050
44466419700068,444664197,00068
44466419700076,444664197,00076
44466419700084,444664197,00084
94988663400011,949886634,00011
88458525800020,884585258,00020
13002245200051,130022452,00051
78466255300089,784662553,00089
13002793100356,130027931,00356
13002087800026,130020878,00026
78371481900431,783714819,00431
78566104200263,785661042,00263
78371481900670,783714819,00670
92045504500012,920455045,00012
83933429900030,839334299,00030
43811664200036,438116642,00036
89523842600020,895238426,00020
81784983900011,817849839,00011
83138610700013,831386107,00013
41329837300023,413298373,00023
81914381900012,819143819,00012
84539061600033,845390616,00033
85254646400029,852546464,00029
89847216200012,898472162,00012
89875316500015,898753165,00015
88934537700028,889345377,00028
39899104200100,398991042,00100
82321798900040,823217989,00040
83085186100047,830851861,00047
90851508300024,908515083,00024
89433054700015,894330547,00015
83254512300016,832545123,00016
50054111500035,500541115,00035
51844871700026,518448717,00026
94912174300023,949121743,00023
83422542700014,834225427,00014
94960689100016,949606891,00016
89093632100029,890936321,00029
83052192800028,830521928,00028
82863475800019,828634758,00019
49452819300019,494528193,00019
81976011700013,819760117,00013
80176419200036,801764192,00036
88964006600011,889640066,00011
40268508500043,402685085,00043
48216840800045,482168408,00045
90818028400014,908180284,00014
75253547600515,752535476,00515
75253547600531,752535476,00531
44276468400035,442764684,00035
77766161200039,777661612,00039
42417546100062,424175461,00062
39350481600348,393504816,00348
48879238300090,488792383,00090
75301474500024,753014745,00024
89827273700013,898272737,00013
33298803900050,332988039,00050
32441928201100,324419282,01100
51812690900010,518126909,00010
31065677200343,310656772,00343
33809898100032,338098981,00032
31460411700056,314604117,00056
78467279200024,784672792,00024
77568562101281,775685621,01281
77568562101596,775685621,01596
74993369300014,749933693,00014
77933350900015,779333509,00015
42417546100070,424175461,00070
44536997800108,445369978,00108
44536997800082,445369978,00082
44536997800090,445369978,00090
32922456200796,329224562,00796
32922456200754,329224562,00754
32922456200960,329224562,00960
32922456200713,329224562,00713
33830238300405,338302383,00405
90473502400021,904735024,00021
91507966900023,915079669,00023
40278987900051,402789879,00051
31849010900127,318490109,00127
40083112900020,400831129,00020
19930117700028,199301177,00028
80335559300044,803355593,00044
88803859300032,888038593,00032
91391639100026,913916391,00026
45270314300076,452703143,00076
91983512400018,919835124,00018
78517365900018,785173659,00018
89141013600081,891410136,00081
81465151900062,814651519,00062
89141013600099,891410136,00099
89141013600065,891410136,00065
98162910800011,981629108,00011
89141013600057,891410136,00057
91284892600024,912848926,00024
91403235400013,914032354,00013
98409554700019,984095547,00019
97930468000015,979304680,00015
90498479600030,904984796,00030
89234889700026,892348897,00026
90503721400012,905037214,00012
52227170900050,522271709,00050
18350004000310,183500040,00310
79527672400015,795276724,00015
13002267600196,130022676,00196
90112237400019,901122374,00019
80911273300039,809112733,00039
35289072700030,352890727,00030
44093148300018,440931483,00018
31184296700284,311842967,00284
80871622900030,808716229,00030
77988334700014,779883347,00014
32876835300026,328768353,00026
38937956100050,389379561,00050
75285001600037,752850016,00037
44065706200038,440657062,00038
30870853600096,308708536,00096
52957784300012,529577843,00012
30870853600120,308708536,00120
84408552200010,844085522,00010
37869650400059,378696504,00059
52314514200031,523145142,00031
48288704900021,482887049,00021
43380057000122,433800570,00122
48769895300022,487698953,00022
41359863200037,413598632,00037
79495254900010,794952549,00010
52404616600012,524046166,00012
30870853600070,308708536,00070
30870853600088,308708536,00088
89873528700010,898735287,00010
85163550800019,851635508,00019
90200167600011,902001676,00011
90205786800017,902057868,00017
90190131400012,901901314,00012
42072056700239,420720567,00239
38961756400189,389617564,00189
52917534100013,529175341,00013
19211237300019,192112373,00019
26450009100261,264500091,00261
77567227238330,775672272,38330
26330561700015,263305617,00015
30980220500505,309802205,00505
19940608300014,199406083,00014
19310153200011,193101532,00011
13001727000385,130017270,00385
82464458700043,824644587,00043
30459353600051,304593536,00051
40119860100023,401198601,00023
39913469100340,399134691,00340
82827112200032,828271122,00032
75253547600457,752535476,00457
34323602200020,343236022,00020
84521063200012,845210632,00012
88877726500032,888777265,00032
95332414200025,953324142,00025
83432938500050,834329385,00050
83432938500043,834329385,00043
31249509600389,312495096,00389
31249509600322,312495096,00322
42084724600345,420847246,00345
31249509600199,312495096,00199
78452129600011,784521296,00011
77986700100017,779867001,00017
89081240700017,890812407,00017
41442562900055,414425629,00055
51848534700026,518485347,00026
90900229700010,909002297,00010
88047114900026,880471149,00026
98464755200012,984647552,00012
91102989000017,911029890,00017
33862347300018,338623473,00018
94938381400017,949383814,00017
90007495600039,900074956,00039
30540504501924,305405045,01924
19690192000013,196901920,00013
49863105000065,498631050,00065
39900405000049,399004050,00049
31490172900033,314901729,00033
53485959000026,534859590,00026
88325473200018,883254732,00018
77605691300010,776056913,00010
77790668600012,777906686,00012
18180001200096,181800012,00096
79437796000073,794377960,00073
47959641300043,479596413,00043
48335590500058,483355905,00058
77971136500014,779711365,00014
78618699900029,786186999,00029
91347891300019,913478913,00019
47951933200056,479519332,00056
80385320900028,803853209,00028
31470497400026,314704974,00026
75132596000035,751325960,00035
84771251000019,847712510,00019
89284581900028,892845819,00028
84361018900022,843610189,00022
83059697900013,830596979,00013
34097918600228,340979186,00228
84805701400039,848057014,00039
80072965900022,800729659,00022
89435415800020,894354158,00020
83179968900029,831799689,00029
90434123700025,904341237,00025
88130836500025,881308365,00025
89381772600019,893817726,00019
90196667100025,901966671,00025
39005179500024,390051795,00024
89153404200041,891534042,00041
98475048900010,984750489,00010
80211433000029,802114330,00029
88363689600028,883636896,00028
81915467500022,819154675,00022
42045519800051,420455198,00051
79505972400018,795059724,00018
75316107400079,753161074,00079
95349212100017,953492121,00017
79433848300074,794338483,00074
81255498800053,812554988,00053
81378599500057,813785995,00057
98285369900030,982853699,00030
90879537000026,908795370,00026
80945558700042,809455587,00042
84361018900030,843610189,00030
79825714300049,798257143,00049
90354061500023,903540615,00023
79433848300066,794338483,00066
84821195900020,848211959,00020
89250604900014,892506049,00014
53247136400051,532471364,00051
83411274000040,834112740,00040
88213890200029,882138902,00029
44512052000116,445120520,00116
89531382300026,895313823,00026
45066136800024,450661368,00024
82536989500040,825369895,00040
38931209100074,389312091,00074
79214701900055,792147019,00055
92996293400014,929962934,00014
38087030300035,380870303,00035
89131723200033,891317232,00033
92191823100017,921918231,00017
87957170100025,879571701,00025
49370821800042,493708218,00042
45263226800143,452632268,00143
49383784300058,493837843,00058
89436036100022,894360361,00022
44325584900129,443255849,00129
80757593100025,807575931,00025
91181591800014,911815918,00014
91227164000027,912271640,00027
88112706200027,881127062,00027
81378599500040,813785995,00040
91454022400021,914540224,00021
33512883100054,335128831,00054
94916046900027,949160469,00027
88185146300029,881851463,00029
84895903700021,848959037,00021
80876233000021,808762330,00021
82248638700035,822486387,00035
90476122800017,904761228,00017
40165309200106,401653092,00106
89106265500016,891062655,00016
79515829400103,795158294,00103
34097918600210,340979186,00210
19931272900015,199312729,00015
93311969500015,933119695,00015
98081778700016,980817787,00016
41182547400033,411825474,00033
79921308700031,799213087,00031
82248638700043,822486387,00043
53785876300031,537858763,00031
32424993700016,324249937,00016
33830238300470,338302383,00470
33973934400119,339739344,00119
33973934400101,339739344,00101
33830238300462,338302383,00462
33830238300488,338302383,00488
75042420200034,750424202,00034
92073259100010,920732591,00010
48261013600046,482610136,00046
91471844000011,914718440,00011
98163889300017,981638893,00017
92528982900010,925289829,00010
79932067600015,799320676,00015
13002573700011,130025737,00011
19751717000019,197517170,00019
80396383400020,803963834,00020
53367112900039,533671129,00039
95115738700014,951157387,00014
37809275300045,378092753,00045
44832383200031,448323832,00031
79527671600011,795276716,00011
82991223700056,829912237,00056
75387607700037,753876077,00037
38939545000049,389395450,00049
75161280500018,751612805,00018
80431310400023,804313104,00023
78860179700020,788601797,00020
52986585900043,529865859,00043
88821403800018,888214038,00018
83028293500014,830282935,00014
53087257100035,530872571,00035
84903689200024,849036892,00024
78444865600040,784448656,00040
48742094500023,487420945,00023
40767625300054,407676253,00054
88931064500029,889310645,00029
35254677400071,352546774,00071
41071364800047,410713648,00047
38281604900037,382816049,00037
43865975700035,438659757,00035
45232444500025,452324445,00025
40155868900022,401558689,00022
77568278400027,775682784,00027
83249639200024,832496392,00024
43879833200187,438798332,00187
43879833200195,438798332,00195
40211286600023,402112866,00023
13002794900168,130027949,00168
78471393500095,784713935,00095
78471393500103,784713935,00103
35383201700068,353832017,00068
82775095100010,827750951,00010
84071143600021,840711436,00021
95145403200024,951454032,00024
52254442800025,522544428,00025
19800049900014,198000499,00014
40249993300032,402499933,00032
52254442800033,522544428,00033
52229814000040,522298140,00040
84193836800039,841938368,00039
41947593400131,419475934,00131
81282422500047,812824225,00047
91904906400018,919049064,00018
43379682800153,433796828,00153
41851515100094,418515151,00094
41851515100144,418515151,00144
41851515100169,418515151,00169
41851515100193,418515151,00193
41851515100227,418515151,00227
88517228800023,885172288,00023
33441214500057,334412145,00057
33441214500172,334412145,00172
33441214500230,334412145,00230
33441214500131,334412145,00131
33441214500206,334412145,00206
33441214500180,334412145,00180
80526720000022,805267200,00022
31228604000018,312286040,00018
80835452600028,808354526,00028
75085868000028,750858680,00028
98183914500019,981839145,00019
93279658400013,932796584,00013
91758615800029,917586158,00029
95161065800019,951610658,00019
18009237100020,180092371,00020
20002591400017,200025914,00017
20002352100012,200023521,00012
20002732400017,200027324,00017
20002735700025,200027357,00025
78045946700038,780459467,00038
37919776700013,379197767,00013
78130875400014,781308754,00014
78344966300013,783449663,00013
81206220600014,812062206,00014
77628318600018,776283186,00018
83788031900020,837880319,00020
93016346400017,930163464,00017
92306279800023,923062798,00023
94831675700020,948316757,00020
48834744400033,488347444,00033
82209932100025,822099321,00025
92898687600011,928986876,00011
78162137000332,781621370,00332
87784553700027,877845537,00027
98417928300010,984179283,00010
90099209000028,900992090,00028
93030129600016,930301296,00016
34106240403506,341062404,03506
13002016700057,130020167,00057
92132488500018,921324885,00018
31754202500182,317542025,00182
42219375500788,422193755,00788
31754202500364,317542025,00364
89308191900019,893081919,00019
39357278900013,393572789,00013
80983052400025,809830524,00025
91991581900016,919915819,00016
91067608900014,910676089,00014
95097673800019,950976738,00019
92060591200012,920605912,00012
81260517800027,812605178,00027
98310118900014,983101189,00014
98485372100012,984853721,00012
92229729600019,922297296,00019
39017462100404,390174621,00404
88460476000022,884604760,00022
51872913200218,518729132,00218
98407961600012,984079616,00012
95110967700033,951109677,00033
94916296000015,949162960,00015
84338240900053,843382409,00053
42219375500838,422193755,00838
37910926700094,379109267,00094
26660002200013,266600022,00013
49068575700034,490685757,00034
98265481600015,982654816,00015
81145702700019,811457027,00019
89910569600038,899105696,00038
90283124700025,902831247,00025
92514946000014,925149460,00014
89289752100035,892897521,00035
95359467800013,953594678,00013
77666271000032,776662710,00032
95110967700041,951109677,00041
82024570200031,820245702,00031
91958351800015,919583518,00015
53279921000028,532799210,00028
98119575300018,981195753,00018
78625625500039,786256255,00039
91803173300036,918031733,00036
92783810200014,927838102,00014
89753492100035,897534921,00035
90162143300019,901621433,00019
44965372400079,449653724,00079
70202279900119,702022799,00119
97882527100015,978825271,00015
94809521100017,948095211,00017
94809864500013,948098645,00013
94979264200025,949792642,00025
84789413600047,847894136,00047
91056728800014,910567288,00014
32898474500062,328984745,00062
19450855200073,194508552,00073
31338830800030,313388308,00030
33412044100038,334120441,00038
32653434400030,326534344,00030
39373126000054,393731260,00054
92332216800017,923322168,00017
78071453100040,780714531,00040
78370819100052,783708191,00052
37996536100031,379965361,00031
78835336500034,788353365,00034
33018793100028,330187931,00028
90322329500028,903223295,00028
38402357800063,384023578,00063
38508960200028,385089602,00028
78440586200052,784405862,00052
79027155500019,790271555,00019
78440612600044,784406126,00044
83808230300044,838082303,00044
39269401400102,392694014,00102
44840088700049,448400887,00049
79288468600017,792884686,00017
91336000400018,913360004,00018
75019897000022,750198970,00022
54207679900148,542076799,00148
42190965600058,421909656,00058
43899095400028,438990954,00028
80899481800041,808994818,00041
84859777900018,848597779,00018
95219000700015,952190007,00015
83169521800014,831695218,00014
87850721900029,878507219,00029
92291653100036,922916531,00036
80492560000012,804925600,00012
88257260500021,882572605,00021
95358071900011,953580719,00011
81219029600010,812190296,00010
13002793100349,130027931,00349
91474496600013,914744966,00013
83783758200019,837837582,00019
41045737800074,410457378,00074
95310956800014,953109568,00014
51331440100078,513314401,00078
51331440100110,513314401,00110
51331440100151,513314401,00151
51331440100136,513314401,00136
51331440100045,513314401,00045
90776032600013,907760326,00013
83533761900018,835337619,00018
41828191100036,418281911,00036
44482962600043,444829626,00043
39075824100058,390758241,00058
39075824100074,390758241,00074
39075824100116,390758241,00116
39075824100090,390758241,00090
39148703000069,391487030,00069
19030060800014,190300608,00014
19350028700019,193500287,00019
19594391500023,195943915,00023
82795060100019,827950601,00019
82795060100050,827950601,00050
82795060100084,827950601,00084
82795060100068,827950601,00068
82795060100035,827950601,00035
50538801700046,505388017,00046
89079142900180,890791429,00180
80209962200010,802099622,00010
19871025300024,198710253,00024
82477102600021,824771026,00021
19810121400072,198101214,00072
19671685600048,196716856,00048
45239747400043,452397474,00043
37864904000177,378649040,00177
75392780500030,753927805,00030
91267070000018,912670700,00018
51019496200013,510194962,00013
13002793100224,130027931,00224
92858362400012,928583624,00012
98118817000014,981188170,00014
51490857300041,514908573,00041
83023622000026,830236220,00026
88451352400022,884513524,00022
33405590200053,334055902,00053
45224614300070,452246143,00070
43953359700019,439533597,00019
81740017900013,817400179,00013
30185750400015,301857504,00015
91858875700016,918588757,00016
38284767100031,382847671,00031
31249509600256,312495096,00256
44903713400029,449037134,00029
32922456200911,329224562,00911
91529847500020,915298475,00020
91303012800015,913030128,00015
91178440300014,911784403,00014
88216816400011,882168164,00011
83409669500574,834096695,00574
90837466300015,908374663,00015
38803510700233,388035107,00233
48383217600034,483832176,00034
41072352200034,410723522,00034
84049318300015,840493183,00015
48776895400025,487768954,00025
49387878900020,493878789,00020
40961703200050,409617032,00050
75389809700013,753898097,00013
52757314100043,527573141,00043
30523432000458,305234320,00458
41263789400020,412637894,00020
81751394800015,817513948,00015
91371062000018,913710620,00018
77580456000032,775804560,00032
43379311400029,433793114,00029
52430630500045,524306305,00045
81743959900033,817439599,00033
50329093400028,503290934,00028
93229507400011,932295074,00011
43017464900052,430174649,00052
77572845400239,775728454,00239
78562097200022,785620972,00022
85246972500018,852469725,00018
77811608700082,778116087,00082
77811608700165,778116087,00165
81987284700028,819872847,00028
77993563400013,779935634,00013
19782546600018,197825466,00018
77774552200014,777745522,00014
19340028000023,193400280,00023
32841304200016,328413042,00016
19971024500010,199710245,00010
19020051900014,190200519,00014
19680034600013,196800346,00013
78525890600011,785258906,00011
53170712300018,531707123,00018
33941052400047,339410524,00047
13002622200054,130026222,00054
13002979600013,130029796,00013
95173804600014,951738046,00014
90755496800012,907554968,00012
87994125000018,879941250,00018
52442151800027,524421518,00027
53435484000025,534354840,00025
82753614500028,827536145,00028
83412919900016,834129199,00016
75127477000013,751274770,00013
35408547400048,354085474,00048
92187787400021,921877874,00021
40918368800038,409183688,00038
40243776800011,402437768,00011
77566202600175,775662026,00175
48349535400027,483495354,00027
84763077900035,847630779,00035
78012998703591,780129987,03591
95382338200023,953823382,00023
42136397902562,421363979,02562
89922172500026,899221725,00026
82785130400028,827851304,00028
31249509600348,312495096,00348
31249509600314,312495096,00314
33264146300143,332641463,00143
78467283400032,784672834,00032
82057427500013,820574275,00013
41279079200037,412790792,00037
42024773600135,420247736,00135
42024773600127,420247736,00127
39876749100036,398767491,00036
42024773600101,420247736,00101
51472700700098,514727007,00098
41884676200155,418846762,00155
19490946100056,194909461,00056
77574152300010,775741523,00010
33983438400119,339834384,00119
85115160500041,851151605,00041
78471393500111,784713935,00111
77591337900027,775913379,00027
91092779700019,910927797,00019
88091698600040,880916986,00040
82253139800045,822531398,00045
88091698600024,880916986,00024
77661993400016,776619934,00016
39983134600024,399831346,00024
31506278600027,315062786,00027
88156345600014,881563456,00014
85320736300013,853207363,00013
90078818300037,900788183,00037
94816945300024,948169453,00024
88430439500012,884304395,00012
92060697700014,920606977,00014
91092980100017,910929801,00017
97951194600019,979511946,00019
91407824100025,914078241,00025
91208538800029,912085388,00029
90078818300029,900788183,00029
97865762500015,978657625,00015
89922172500018,899221725,00018
